ngram,hawkish,dovish,total,prob_feature_given_hawkish,prob_feature_given_dovish,polarity_score,category
주택담보대출/NNG;증가/NNG;확대/NNG,18,15,33,2.831154654968755e-06,2.9621689554029665e-06,0.9557708211764077,중립
장서/NNG,11,22,33,1.7301500669253503e-06,4.344514467924351e-06,0.39823784215683655,비둘기파
탕정/NNG,30,3,33,4.718591091614592e-06,5.924337910805933e-07,7.9647568431367315,매파
자연환경/NNG,22,11,33,3.4603001338507007e-06,2.1722572339621753e-06,1.5929513686273462,매파
금종/NNG,20,13,33,3.145727394409728e-06,2.567213094682571e-06,1.2253472066364202,중립
제약회사/NNG,20,13,33,3.145727394409728e-06,2.567213094682571e-06,1.2253472066364202,중립
통화정책/NNG;인상/NNG,22,11,33,3.4603001338507007e-06,2.1722572339621753e-06,1.5929513686273462,매파
다이브/NNG,26,7,33,4.089445612732646e-06,1.3823455125213844e-06,2.9583382560222145,매파
불사/NNG,21,12,33,3.3030137641302143e-06,2.369735164322373e-06,1.3938324475489279,매파
과도/NNG;인하/NNG,21,12,33,3.3030137641302143e-06,2.369735164322373e-06,1.3938324475489279,매파
공급/NNG;차질/NNG;우려/NNG,16,17,33,2.5165819155277823e-06,3.357124816123362e-06,0.7496241734716923,비둘기파
견주/VV,17,16,33,2.6738682852482687e-06,3.1596468857631643e-06,0.8462554145832777,중립
나침반/NNG,24,9,33,3.7748728732916735e-06,1.77730137324178e-06,2.123935158169795,매파
신자유주의/NNG,22,11,33,3.4603001338507007e-06,2.1722572339621753e-06,1.5929513686273462,매파
기하급수/NNG,20,13,33,3.145727394409728e-06,2.567213094682571e-06,1.2253472066364202,중립
새희망홀씨/NNG,12,21,33,1.8874364366458367e-06,4.147036537564153e-06,0.4551289624649561,비둘기파
기업/NNG;비용/NNG;부담/NNG,22,11,33,3.4603001338507007e-06,2.1722572339621753e-06,1.5929513686273462,매파
호우/NNG,27,6,33,4.246731982453133e-06,1.1848675821611866e-06,3.584140579411529,매파
국가재정운용계획/NNG,15,18,33,2.359295545807296e-06,3.55460274648356e-06,0.6637297369280609,비둘기파
재비/NNG,19,14,33,2.9884410246892415e-06,2.7646910250427687e-06,1.0809312858542706,중립
드레/NNG,18,15,33,2.831154654968755e-06,2.9621689554029665e-06,0.9557708211764077,중립
채권시장/NNG;매파/NNG,17,16,33,2.6738682852482687e-06,3.1596468857631643e-06,0.8462554145832777,중립
현찰/NNG,16,17,33,2.5165819155277823e-06,3.357124816123362e-06,0.7496241734716923,비둘기파
보채/VV,21,12,33,3.3030137641302143e-06,2.369735164322373e-06,1.3938324475489279,매파
기업/NNG;대출/NNG,29,4,33,4.5613047218941055e-06,7.899117214407911e-07,5.77444871127413,매파
산인/NNG,18,15,33,2.831154654968755e-06,2.9621689554029665e-06,0.9557708211764077,중립
불완전/NNG,20,13,33,3.145727394409728e-06,2.567213094682571e-06,1.2253472066364202,중립
화폐발행액/NNG,16,17,33,2.5165819155277823e-06,3.357124816123362e-06,0.7496241734716923,비둘기파
여쭤/VV,21,12,33,3.3030137641302143e-06,2.369735164322373e-06,1.3938324475489279,매파
두려워하/VV,11,22,33,1.7301500669253503e-06,4.344514467924351e-06,0.39823784215683655,비둘기파
점자/NNG,30,3,33,4.718591091614592e-06,5.924337910805933e-07,7.9647568431367315,매파
주택/NNG;지표/NNG;부진/NNG,18,15,33,2.831154654968755e-06,2.9621689554029665e-06,0.9557708211764077,중립
하이테크/NNG,18,15,33,2.831154654968755e-06,2.9621689554029665e-06,0.9557708211764077,중립
가릴/VV,15,18,33,2.359295545807296e-06,3.55460274648356e-06,0.6637297369280609,비둘기파
통영/NNG,29,4,33,4.5613047218941055e-06,7.899117214407911e-07,5.77444871127413,매파
관영/NNG,14,19,33,2.2020091760868095e-06,3.7520806768437577e-06,0.5868768200206012,비둘기파
온다면/VV,21,12,33,3.3030137641302143e-06,2.369735164322373e-06,1.3938324475489279,매파
인증서/NNG,26,7,33,4.089445612732646e-06,1.3823455125213844e-06,2.9583382560222145,매파
지수/NNG;급등/NNG,20,13,33,3.145727394409728e-06,2.567213094682571e-06,1.2253472066364202,중립
렌치/NNG,7,26,33,1.1010045880434048e-06,5.134426189365142e-06,0.21443576116137353,비둘기파
글로벌/NNG;금융시장/NNG;안정/NNG,12,21,33,1.8874364366458367e-06,4.147036537564153e-06,0.4551289624649561,비둘기파
펀더멘털/NNG;저하/NNG,18,15,33,2.831154654968755e-06,2.9621689554029665e-06,0.9557708211764077,중립
도시화/NNG,11,22,33,1.7301500669253503e-06,4.344514467924351e-06,0.39823784215683655,비둘기파
재정승수/NNG,8,25,33,1.2582909577638912e-06,4.936948259004944e-06,0.2548722189803754,비둘기파
준법감시/NNG,8,25,33,1.2582909577638912e-06,4.936948259004944e-06,0.2548722189803754,비둘기파
하인/NNG,16,17,33,2.5165819155277823e-06,3.357124816123362e-06,0.7496241734716923,비둘기파
미국식/NNG,10,23,33,1.572863697204864e-06,4.5419923982845485e-06,0.3462937757885535,비둘기파
전망/NNG;불안/NNG,30,3,33,4.718591091614592e-06,5.924337910805933e-07,7.9647568431367315,매파
원한다면/VV,17,16,33,2.6738682852482687e-06,3.1596468857631643e-06,0.8462554145832777,중립
지급수단/NNG,27,6,33,4.246731982453133e-06,1.1848675821611866e-06,3.584140579411529,매파
솔솔/MAG,22,11,33,3.4603001338507007e-06,2.1722572339621753e-06,1.5929513686273462,매파
위험/NNG;피하/VV,15,18,33,2.359295545807296e-06,3.55460274648356e-06,0.6637297369280609,비둘기파
지극히/MAG,10,23,33,1.572863697204864e-06,4.5419923982845485e-06,0.3462937757885535,비둘기파
기준연도/NNG,16,17,33,2.5165819155277823e-06,3.357124816123362e-06,0.7496241734716923,비둘기파
합작사/NNG,12,21,33,1.8874364366458367e-06,4.147036537564153e-06,0.4551289624649561,비둘기파
신흥국/NNG;금융시장/NNG;불안/NNG,9,24,33,1.4155773274843776e-06,4.739470328644746e-06,0.29867838161762744,비둘기파
뒤처지/VV,19,14,33,2.9884410246892415e-06,2.7646910250427687e-06,1.0809312858542706,중립
성장산업/NNG,19,14,33,2.9884410246892415e-06,2.7646910250427687e-06,1.0809312858542706,중립
돈나무/NNG,19,14,33,2.9884410246892415e-06,2.7646910250427687e-06,1.0809312858542706,중립
커넥트/NNG,20,13,33,3.145727394409728e-06,2.567213094682571e-06,1.2253472066364202,중립
물가/NNG;금융안정/NNG,23,10,33,3.617586503571187e-06,1.9747793036019775e-06,1.8318940739214482,매파
건전성/NNG;저하/NNG,17,16,33,2.6738682852482687e-06,3.1596468857631643e-06,0.8462554145832777,중립
채발/NNG,22,11,33,3.4603001338507007e-06,2.1722572339621753e-06,1.5929513686273462,매파
지청/NNG,28,5,33,4.404018352173619e-06,9.873896518009888e-07,4.46026383215657,매파
무용/NNG,7,26,33,1.1010045880434048e-06,5.134426189365142e-06,0.21443576116137353,비둘기파
비보장형/NNG,15,18,33,2.359295545807296e-06,3.55460274648356e-06,0.6637297369280609,비둘기파
물가/NNG;수요/NNG;압력/NNG,12,21,33,1.8874364366458367e-06,4.147036537564153e-06,0.4551289624649561,비둘기파
둔화/NNG;압력/NNG,22,11,33,3.4603001338507007e-06,2.1722572339621753e-06,1.5929513686273462,매파
엄밀/NNG,24,9,33,3.7748728732916735e-06,1.77730137324178e-06,2.123935158169795,매파
앞당긴/VV,7,26,33,1.1010045880434048e-06,5.134426189365142e-06,0.21443576116137353,비둘기파
보류지/NNG,32,1,33,5.033163831055565e-06,1.9747793036019777e-07,25.48722189803754,매파
관리국/NNG,24,9,33,3.7748728732916735e-06,1.77730137324178e-06,2.123935158169795,매파
경제부/NNG,13,20,33,2.044722806366323e-06,3.949558607203955e-06,0.5177091948038876,비둘기파
리소스/NNG,30,3,33,4.718591091614592e-06,5.924337910805933e-07,7.9647568431367315,매파
가인/NNG,19,14,33,2.9884410246892415e-06,2.7646910250427687e-06,1.0809312858542706,중립
논할/VV,19,14,33,2.9884410246892415e-06,2.7646910250427687e-06,1.0809312858542706,중립
구애/NNG,19,14,33,2.9884410246892415e-06,2.7646910250427687e-06,1.0809312858542706,중립
다다르/VV,30,3,33,4.718591091614592e-06,5.924337910805933e-07,7.9647568431367315,매파
물가/NNG;부정적/VAX,30,3,33,4.718591091614592e-06,5.924337910805933e-07,7.9647568431367315,매파
호세/NNG,9,24,33,1.4155773274843776e-06,4.739470328644746e-06,0.29867838161762744,비둘기파
풍요/NNG,21,12,33,3.3030137641302143e-06,2.369735164322373e-06,1.3938324475489279,매파
구제기금/NNG,5,28,33,7.86431848602432e-07,5.5293820500855375e-06,0.14222780077029876,비둘기파
채권/NNG;금리/NNG,18,15,33,2.831154654968755e-06,2.9621689554029665e-06,0.9557708211764077,중립
채권선물/NNG,9,24,33,1.4155773274843776e-06,4.739470328644746e-06,0.29867838161762744,비둘기파
차입/NNG;부담/NNG;완화/NNG,13,20,33,2.044722806366323e-06,3.949558607203955e-06,0.5177091948038876,비둘기파
로드/NNG,24,9,33,3.7748728732916735e-06,1.77730137324178e-06,2.123935158169795,매파
불행/NNG,14,19,33,2.2020091760868095e-06,3.7520806768437577e-06,0.5868768200206012,비둘기파
긍정적/VAX;모멘텀/NNG,14,19,33,2.2020091760868095e-06,3.7520806768437577e-06,0.5868768200206012,비둘기파
지수/NNG;약세/NNG,19,14,33,2.9884410246892415e-06,2.7646910250427687e-06,1.0809312858542706,중립
도의/NNG,23,10,33,3.617586503571187e-06,1.9747793036019775e-06,1.8318940739214482,매파
자기자본/NNG;확충/NNG,23,10,33,3.617586503571187e-06,1.9747793036019775e-06,1.8318940739214482,매파
기업/NNG;펀더멘털/NNG;개선/NNG,15,18,33,2.359295545807296e-06,3.55460274648356e-06,0.6637297369280609,비둘기파
금리/NNG;원달러/NNG;상승/NNG,27,6,33,4.246731982453133e-06,1.1848675821611866e-06,3.584140579411529,매파
선배/NNG,21,12,33,3.3030137641302143e-06,2.369735164322373e-06,1.3938324475489279,매파
위기/NNG;빠지/VV,19,14,33,2.9884410246892415e-06,2.7646910250427687e-06,1.0809312858542706,중립
연연/NNG,16,17,33,2.5165819155277823e-06,3.357124816123362e-06,0.7496241734716923,비둘기파
주춤주춤/MAG,23,10,33,3.617586503571187e-06,1.9747793036019775e-06,1.8318940739214482,매파
표적/NNG,16,17,33,2.5165819155277823e-06,3.357124816123362e-06,0.7496241734716923,비둘기파
교부/NNG,13,20,33,2.044722806366323e-06,3.949558607203955e-06,0.5177091948038876,비둘기파
경제/NNG;성장률/NNG;오르/VV,24,9,33,3.7748728732916735e-06,1.77730137324178e-06,2.123935158169795,매파
국유화/NNG,14,19,33,2.2020091760868095e-06,3.7520806768437577e-06,0.5868768200206012,비둘기파
면액/NNG,23,10,33,3.617586503571187e-06,1.9747793036019775e-06,1.8318940739214482,매파
엿보인다/VV,17,16,33,2.6738682852482687e-06,3.1596468857631643e-06,0.8462554145832777,중립
경기순환시계/NNG,30,3,33,4.718591091614592e-06,5.924337910805933e-07,7.9647568431367315,매파
소비자/NNG;물가/NNG;상승률/NNG;가격/NNG;하락/NNG,9,24,33,1.4155773274843776e-06,4.739470328644746e-06,0.29867838161762744,비둘기파
여일/NNG,11,22,33,1.7301500669253503e-06,4.344514467924351e-06,0.39823784215683655,비둘기파
상승률/NNG;상승/NNG,25,8,33,3.93215924301216e-06,1.5798234428815822e-06,2.4889865134802283,매파
지원주체/NNG,19,14,33,2.9884410246892415e-06,2.7646910250427687e-06,1.0809312858542706,중립
육류/NNG,13,20,33,2.044722806366323e-06,3.949558607203955e-06,0.5177091948038876,비둘기파
회복/NNG;성장/NNG,23,10,33,3.617586503571187e-06,1.9747793036019775e-06,1.8318940739214482,매파
투자조합/NNG,22,11,33,3.4603001338507007e-06,2.1722572339621753e-06,1.5929513686273462,매파
중앙선/NNG,22,11,33,3.4603001338507007e-06,2.1722572339621753e-06,1.5929513686273462,매파
악조건/NNG,23,10,33,3.617586503571187e-06,1.9747793036019775e-06,1.8318940739214482,매파
급선무/NNG,15,18,33,2.359295545807296e-06,3.55460274648356e-06,0.6637297369280609,비둘기파
미지근/NNG,21,12,33,3.3030137641302143e-06,2.369735164322373e-06,1.3938324475489279,매파
통화위기/NNG,17,16,33,2.6738682852482687e-06,3.1596468857631643e-06,0.8462554145832777,중립
용처/NNG,8,25,33,1.2582909577638912e-06,4.936948259004944e-06,0.2548722189803754,비둘기파
한류/NNG,16,17,33,2.5165819155277823e-06,3.357124816123362e-06,0.7496241734716923,비둘기파
수긍/NNG,18,15,33,2.831154654968755e-06,2.9621689554029665e-06,0.9557708211764077,중립
알뜰/NNG,17,16,33,2.6738682852482687e-06,3.1596468857631643e-06,0.8462554145832777,중립
부실시공/NNG,24,9,33,3.7748728732916735e-06,1.77730137324178e-06,2.123935158169795,매파
호의/NNG,18,15,33,2.831154654968755e-06,2.9621689554029665e-06,0.9557708211764077,중립
봉투/NNG,20,13,33,3.145727394409728e-06,2.567213094682571e-06,1.2253472066364202,중립
거슬러/VV,21,12,33,3.3030137641302143e-06,2.369735164322373e-06,1.3938324475489279,매파
벨류에이션/NNG,12,21,33,1.8874364366458367e-06,4.147036537564153e-06,0.4551289624649561,비둘기파
핵협상/NNG,13,20,33,2.044722806366323e-06,3.949558607203955e-06,0.5177091948038876,비둘기파
대이/VV,19,14,33,2.9884410246892415e-06,2.7646910250427687e-06,1.0809312858542706,중립
긴급지원/NNG,12,21,33,1.8874364366458367e-06,4.147036537564153e-06,0.4551289624649561,비둘기파
인하/NNG;가능성/NNG;후퇴/NNG,20,13,33,3.145727394409728e-06,2.567213094682571e-06,1.2253472066364202,중립
절대금액/NNG,13,20,33,2.044722806366323e-06,3.949558607203955e-06,0.5177091948038876,비둘기파
고용/NNG;지표/NNG;양호/NNG,18,15,33,2.831154654968755e-06,2.9621689554029665e-06,0.9557708211764077,중립
수입/NNG;물가/NNG;하락/NNG,11,22,33,1.7301500669253503e-06,4.344514467924351e-06,0.39823784215683655,비둘기파
신용등급/NNG;전망/NNG;부정적/VAX;하향/NNG,16,17,33,2.5165819155277823e-06,3.357124816123362e-06,0.7496241734716923,비둘기파
사라/NNG,17,16,33,2.6738682852482687e-06,3.1596468857631643e-06,0.8462554145832777,중립
직간접/NNG,17,16,33,2.6738682852482687e-06,3.1596468857631643e-06,0.8462554145832777,중립
대도/NNG,21,12,33,3.3030137641302143e-06,2.369735164322373e-06,1.3938324475489279,매파
총비/NNG,1,32,33,1.572863697204864e-07,6.319293771526329e-06,0.024889865134802285,비둘기파
권고안/NNG,20,13,33,3.145727394409728e-06,2.567213094682571e-06,1.2253472066364202,중립
준다면/VV,20,13,33,3.145727394409728e-06,2.567213094682571e-06,1.2253472066364202,중립
글로벌/NNG;금융시장/NNG;불확실성/NNG,16,17,33,2.5165819155277823e-06,3.357124816123362e-06,0.7496241734716923,비둘기파
대동소이/NNG,18,15,33,2.831154654968755e-06,2.9621689554029665e-06,0.9557708211764077,중립
환경산업/NNG,18,15,33,2.831154654968755e-06,2.9621689554029665e-06,0.9557708211764077,중립
굳어지/VV,17,16,33,2.6738682852482687e-06,3.1596468857631643e-06,0.8462554145832777,중립
채권/NNG;발행/NNG;성공/NNG,22,11,33,3.4603001338507007e-06,2.1722572339621753e-06,1.5929513686273462,매파
매해/MAG,18,15,33,2.831154654968755e-06,2.9621689554029665e-06,0.9557708211764077,중립
지표/NNG;금리/NNG;급등/NNG,11,22,33,1.7301500669253503e-06,4.344514467924351e-06,0.39823784215683655,비둘기파
주회/NNG,29,4,33,4.5613047218941055e-06,7.899117214407911e-07,5.77444871127413,매파
애써/VV,15,18,33,2.359295545807296e-06,3.55460274648356e-06,0.6637297369280609,비둘기파
관광지/NNG,23,10,33,3.617586503571187e-06,1.9747793036019775e-06,1.8318940739214482,매파
끊겼/VV,19,14,33,2.9884410246892415e-06,2.7646910250427687e-06,1.0809312858542706,중립
담기/VV,22,11,33,3.4603001338507007e-06,2.1722572339621753e-06,1.5929513686273462,매파
단면/NNG,14,19,33,2.2020091760868095e-06,3.7520806768437577e-06,0.5868768200206012,비둘기파
경제/NNG;금리/NNG;인상/NNG,10,23,33,1.572863697204864e-06,4.5419923982845485e-06,0.3462937757885535,비둘기파
화폐수량설/NNG,32,1,33,5.033163831055565e-06,1.9747793036019777e-07,25.48722189803754,매파
제조업/NNG;경기/NNG;둔화/NNG,12,21,33,1.8874364366458367e-06,4.147036537564153e-06,0.4551289624649561,비둘기파
비아/NNG,22,11,33,3.4603001338507007e-06,2.1722572339621753e-06,1.5929513686273462,매파
활주로/NNG,26,7,33,4.089445612732646e-06,1.3823455125213844e-06,2.9583382560222145,매파
선제/NNG;금리/NNG;내리/VV,19,14,33,2.9884410246892415e-06,2.7646910250427687e-06,1.0809312858542706,중립
인하/NNG;가능성/NNG;배제/NNG,17,16,33,2.6738682852482687e-06,3.1596468857631643e-06,0.8462554145832777,중립
대당/NNG,22,11,33,3.4603001338507007e-06,2.1722572339621753e-06,1.5929513686273462,매파
친족/NNG,25,8,33,3.93215924301216e-06,1.5798234428815822e-06,2.4889865134802283,매파
수출/NNG;경쟁력/NNG;강화/NNG,29,4,33,4.5613047218941055e-06,7.899117214407911e-07,5.77444871127413,매파
모자/NNG,23,10,33,3.617586503571187e-06,1.9747793036019775e-06,1.8318940739214482,매파
제1금융권/NNG,15,18,33,2.359295545807296e-06,3.55460274648356e-06,0.6637297369280609,비둘기파
후강퉁/NNG,16,17,33,2.5165819155277823e-06,3.357124816123362e-06,0.7496241734716923,비둘기파
갈아탔/VV,27,6,33,4.246731982453133e-06,1.1848675821611866e-06,3.584140579411529,매파
특검법/NNG,21,12,33,3.3030137641302143e-06,2.369735164322373e-06,1.3938324475489279,매파
크레센도/NNG,32,1,33,5.033163831055565e-06,1.9747793036019777e-07,25.48722189803754,매파
전합니다/VV,23,10,33,3.617586503571187e-06,1.9747793036019775e-06,1.8318940739214482,매파
경총/NNG,28,5,33,4.404018352173619e-06,9.873896518009888e-07,4.46026383215657,매파
퇴장/NNG,17,16,33,2.6738682852482687e-06,3.1596468857631643e-06,0.8462554145832777,중립
성장/NNG;한계/NNG,20,13,33,3.145727394409728e-06,2.567213094682571e-06,1.2253472066364202,중립
현수막/NNG,17,16,33,2.6738682852482687e-06,3.1596468857631643e-06,0.8462554145832777,중립
완비/NNG,8,25,33,1.2582909577638912e-06,4.936948259004944e-06,0.2548722189803754,비둘기파
양천/NNG,14,19,33,2.2020091760868095e-06,3.7520806768437577e-06,0.5868768200206012,비둘기파
개선/NNG;경제/NNG;성장/NNG,15,18,33,2.359295545807296e-06,3.55460274648356e-06,0.6637297369280609,비둘기파
내수/NNG;회복/NNG;부진/NNG,5,28,33,7.86431848602432e-07,5.5293820500855375e-06,0.14222780077029876,비둘기파
영한/VA,15,18,33,2.359295545807296e-06,3.55460274648356e-06,0.6637297369280609,비둘기파
금조/NNG,13,20,33,2.044722806366323e-06,3.949558607203955e-06,0.5177091948038876,비둘기파
통화/NNG;긴축/NNG;강화/NNG,28,4,32,4.404018352173619e-06,7.899117214407911e-07,5.5753297901957115,매파
후회/NNG,22,10,32,3.4603001338507007e-06,1.9747793036019775e-06,1.7522465054900809,매파
쇠퇴기/NNG,23,9,32,3.617586503571187e-06,1.77730137324178e-06,2.03543785991272,매파
공론/NNG,15,17,32,2.359295545807296e-06,3.357124816123362e-06,0.7027726626297115,비둘기파
경기/NNG;회복/NNG;모멘텀/NNG,18,14,32,2.831154654968755e-06,2.7646910250427687e-06,1.024040165546151,중립
기대/NNG;축소/NNG,19,13,32,2.9884410246892415e-06,2.567213094682571e-06,1.1640798463045992,중립
노골/NNG,16,16,32,2.5165819155277823e-06,3.1596468857631643e-06,0.7964756843136731,중립
꼴찌/NNG,26,6,32,4.089445612732646e-06,1.1848675821611866e-06,3.451394632025917,매파
재무활동/NNG,7,25,32,1.1010045880434048e-06,4.936948259004944e-06,0.22301319160782848,비둘기파
양도소득/NNG,20,12,32,3.145727394409728e-06,2.369735164322373e-06,1.3274594738561218,매파
위기/NNG;벗어나/VV,18,14,32,2.831154654968755e-06,2.7646910250427687e-06,1.024040165546151,중립
